nest.id,nest,area,year,no.eggs,no.nestlings,prop.hatched,no.fledged,prop.fledged,clutch_initiation_date,clutch_initiation_day,box,cover
N1714,RB305,4B2,2009,2,2,1,1,0.5,26/05/2009,146,Yes,NA
N1715,RB312,4B2,2009,2,2,1,2,1,26/05/2009,146,Yes,NA
N1716,RB34,4A1,2009,2,2,1,2,1,26/05/2009,146,Yes,NA
N1717,RB35,4A1,2009,2,2,1,0,0,26/05/2009,146,Yes,NA
N1718,RB38,4A1,2009,2,2,1,2,1,26/05/2009,146,Yes,NA
N1719,RB53,4A2,2009,2,2,1,NA,NA,26/05/2009,146,Yes,NA
N1720,RB62,4A2,2009,2,2,1,2,1,26/05/2009,146,Yes,NA
N1721,RO01,4A1,2009,1,0,0,NA,NA,26/05/2009,146,No,NA
N1722,RO15,6SMID,2009,2,2,1,2,1,26/05/2009,146,No,NA
N1723,RO17,4B2,2009,2,2,1,0,0,26/05/2009,146,No,NA
N1724,CO36,4B2,2009,1,1,1,0,0,27/05/2009,147,No,NA
N1725,R016,6SMID,2009,2,1,0.5,NA,NA,27/05/2009,147,No,NA
N1726,R021,6SMID,2009,2,2,1,2,1,27/05/2009,147,No,NA
N1727,RB06,4A1,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1728,RB105,4B1,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1729,RB109,4B1,2009,2,1,0.5,0,0,27/05/2009,147,Yes,NA
N1730,RB116,4B1,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1731,RB133,4B1,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1732,RB229,6NUT,2009,2,2,1,0,0,27/05/2009,147,Yes,NA
N1733,RB303,4B2,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1734,RB310,4B2,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1735,RB40,4A1,2009,2,2,1,2,1,27/05/2009,147,Yes,NA
N1736,RB64,4A2,2009,2,2,1,NA,NA,27/05/2009,147,Yes,NA
N1737,RB67,4A2,2009,2,2,1,NA,NA,27/05/2009,147,Yes,NA
N1738,RO29,4A2,2009,1,0,0,NA,NA,27/05/2009,147,No,NA
N1739,RB107,4B1,2009,1,0,0,NA,NA,28/05/2009,148,Yes,NA
N1740,RB115,4B1,2009,2,2,1,1,0.5,28/05/2009,148,Yes,NA
N1741,RB14,4A1,2009,2,2,1,2,1,28/05/2009,148,Yes,NA
N1742,RB185,6SMID,2009,2,2,1,2,1,28/05/2009,148,Yes,NA
N1743,RB194,6SMID,2009,2,2,1,2,1,28/05/2009,148,Yes,NA
N1744,RB22,4A1,2009,2,2,1,2,1,28/05/2009,148,Yes,NA
N1745,RB27,4A1,2009,1,1,1,1,1,28/05/2009,148,Yes,NA
N1746,RB307,4B2,2009,2,2,1,2,1,28/05/2009,148,Yes,NA
N1747,RB311,4B2,2009,1,1,1,1,1,28/05/2009,148,Yes,NA
N1748,RB46,4A2,2009,2,2,1,NA,NA,28/05/2009,148,Yes,NA
N1749,RO02,6SUT,2009,2,1,0.5,1,1,28/05/2009,148,No,NA
N1750,RO04,4B1,2009,2,2,1,1,0.5,28/05/2009,148,No,NA
N1751,RO13,4A1,2009,2,2,1,2,1,28/05/2009,148,No,NA
N1752,RO20,6NUT,2009,1,1,1,1,1,28/05/2009,148,No,NA
N1753,R026,6SMID,2009,2,2,1,NA,NA,29/05/2009,149,No,NA
N1754,RB00,4A1,2009,2,2,1,2,1,29/05/2009,149,Yes,NA
N1755,RB04,4A1,2009,2,2,1,2,1,29/05/2009,149,Yes,NA
N1756,RB111,4B1,2009,2,0,0,NA,NA,29/05/2009,149,Yes,NA
N1757,RB189,6SMID,2009,3,1,0.333333333,1,1,29/05/2009,149,Yes,NA
N1758,RB190,6SMID,2009,2,2,1,2,1,29/05/2009,149,Yes,NA
N1759,RB39,4A1,2009,2,2,1,1,0.5,29/05/2009,149,Yes,NA
N1760,RB57,4A2,2009,2,2,1,NA,NA,29/05/2009,149,Yes,NA
N1761,RO30,4A1,2009,2,2,1,NA,NA,29/05/2009,149,No,NA
N1762,RO43,6SUT,2009,2,2,1,0,0,29/05/2009,149,No,NA
N1763,RB05,4A1,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1764,RB09,4A1,2009,4,3,0.75,2,0.666666667,30/05/2009,150,Yes,NA
N1765,RB104,4B1,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1766,RB122,4B1,2009,2,1,0.5,1,1,30/05/2009,150,Yes,NA
N1767,RB123,4B1,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1768,RB132,4B1,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1769,RB191,6SMID,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1770,RB196,6SUT,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1771,RB208,6SUT,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1772,RB211,6SUT,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1773,RB225,6NUT,2009,2,1,0.5,1,1,30/05/2009,150,Yes,NA
N1774,RB231,6NUT,2009,1,1,1,1,1,30/05/2009,150,Yes,NA
N1775,RB41,4A1,2009,2,2,1,2,1,30/05/2009,150,Yes,NA
N1776,RB53A,4A2,2009,2,2,1,NA,NA,30/05/2009,150,Yes,NA
N1777,RB58,4A2,2009,2,2,1,NA,NA,30/05/2009,150,Yes,NA
N1778,RO32,6NUT,2009,2,2,1,2,1,30/05/2009,150,No,NA
N1779,RO42,4B1,2009,2,0,0,NA,NA,30/05/2009,150,No,NA
N1780,R023,6SMID,2009,1,1,1,0,0,31/05/2009,151,No,NA
N1781,RB10,4A1,2009,2,2,1,2,1,31/05/2009,151,Yes,NA
N1782,RB101,4B1,2009,2,2,1,2,1,31/05/2009,151,Yes,NA
N1783,RB125,4B1,2009,2,2,1,2,1,31/05/2009,151,Yes,NA
N1784,RO05,4B1,2009,2,2,1,2,1,31/05/2009,151,No,NA
N1785,RO06,4A1,2009,2,2,1,1,0.5,31/05/2009,151,No,NA
N1786,RO25,4B1,2009,2,2,1,0,0,31/05/2009,151,No,NA
N1787,RO31,4A2,2009,1,1,1,1,1,31/05/2009,151,No,NA
N1788,CO92,4A2,2009,2,2,1,NA,NA,01/06/2009,152,No,NA
N1789,R027,6SMID,2009,2,2,1,1,0.5,01/06/2009,152,No,NA
N1790,RB136,4B1,2009,2,2,1,2,1,01/06/2009,152,Yes,NA
N1791,RB193,6SMID,2009,2,2,1,2,1,01/06/2009,152,Yes,NA
N1792,RO24,4A2,2009,2,1,0.5,1,1,01/06/2009,152,No,NA
N1793,RO28,4A1,2009,2,2,1,NA,NA,01/06/2009,152,No,NA
N1794,RO33,4A2,2009,2,0,0,NA,NA,01/06/2009,152,No,NA
N1795,RO34,4A2,2009,2,2,1,NA,NA,01/06/2009,152,No,NA
N1796,RO67,4B1,2009,2,0,0,NA,NA,01/06/2009,152,No,NA
N1797,RO68,4A1,2009,2,0,0,NA,NA,01/06/2009,152,No,NA
N1798,R038,6SMID,2009,2,2,1,2,1,02/06/2009,153,No,NA
N1799,RB121,4B1,2009,2,2,1,2,1,02/06/2009,153,Yes,NA
N1800,RB135,4B1,2009,2,2,1,2,1,02/06/2009,153,Yes,NA
N1801,RO40,4A1,2009,2,2,1,1,0.5,02/06/2009,153,No,NA
N1802,RO35,6SUT,2009,2,2,1,1,0.5,03/06/2009,154,No,NA
N1803,RB187,6SMID,2009,2,2,1,NA,NA,04/06/2009,155,Yes,NA
N1804,RO37,4A1,2009,2,2,1,2,1,04/06/2009,155,No,NA
N1805,R041,6SMID,2009,2,2,1,1,0.5,07/06/2009,158,No,NA
N1806,RO38,4B1,2009,2,2,1,1,0.5,07/06/2009,158,No,NA
N1807,RO44,4A1,2009,2,2,1,0,0,07/06/2009,158,No,NA
N1808,RB130,4B1,2009,2,2,1,1,0.5,08/06/2009,159,Yes,NA
N1809,CO133,4A2,2009,2,1,0.5,NA,NA,09/06/2009,160,No,NA
N1810,RO62,4A2,2009,1,0,0,NA,NA,09/06/2009,160,No,NA
N1811,RB313,4B2,2009,2,2,1,2,1,10/06/2009,161,Yes,NA
N1812,RO36,4B2,2009,2,2,1,NA,NA,10/06/2009,161,No,NA
N1813,RO63,4B1,2009,2,2,1,1,0.5,10/06/2009,161,No,NA
N1814,RB63,4A2,2009,2,1,0.5,NA,NA,11/06/2009,162,Yes,NA
N1815,RO39,4A1,2009,2,1,0.5,1,1,11/06/2009,162,No,NA
N1816,RB01,4A1,2009,1,1,1,1,1,13/06/2009,164,Yes,NA
N1817,RO64,4B1,2009,2,2,1,NA,NA,13/06/2009,164,No,NA
N1818,RO69,4A1,2009,2,2,1,2,1,13/06/2009,164,No,NA
N1819,RO46,4B2,2009,2,2,1,1,0.5,14/06/2009,165,No,NA
N1820,RB113,4B1,2009,1,0,0,NA,NA,17/06/2009,168,Yes,NA
N1821,RO45,4B1,2009,2,1,0.5,NA,NA,20/06/2009,171,No,NA
N1823,15,4A1,2008,1,0,0,NA,NA,23/05/2008,144,Yes,NA
N1824,28,4A1,2008,2,2,1,2,1,23/05/2008,144,Yes,NA
N1825,314,4B2,2008,1,1,1,1,1,24/05/2008,145,Yes,NA
N1826,R44,4A2,2008,2,2,1,NA,NA,25/05/2008,146,No,NA
N1827,11,4A1,2008,1,0,0,NA,NA,26/05/2008,147,Yes,NA
N1828,21,4A1,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1829,25,4A1,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1830,31,4A1,2008,2,1,0.5,1,1,26/05/2008,147,Yes,NA
N1831,33,4A1,2008,2,2,1,2,1,26/05/2008,147,Yes,NA
N1832,39,4A1,2008,2,1,0.5,1,1,26/05/2008,147,Yes,NA
N1833,43,4A2,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1834,50,4A2,2008,2,2,1,1,0.5,26/05/2008,147,Yes,NA
N1835,61,4A2,2008,2,2,1,1,0.5,26/05/2008,147,Yes,NA
N1836,62,4A2,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1837,66,4A2,2008,2,2,1,1,0.5,26/05/2008,147,Yes,NA
N1838,129,4B1,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1839,188,6SM,2008,2,2,1,0,0,26/05/2008,147,Yes,NA
N1840,198,6SUT,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1841,244,6N,2008,2,2,1,NA,NA,26/05/2008,147,Yes,NA
N1842,301,4B2,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1843,309,4B2,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1844,318,4B2,2008,1,1,1,1,1,26/05/2008,147,Yes,NA
N1845,1,4A1,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1846,2,4A1,2008,2,2,1,1,0.5,27/05/2008,148,Yes,NA
N1847,7,4A1,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1848,8,4A1,2008,2,2,1,1,0.5,27/05/2008,148,Yes,NA
N1849,16,4A1,2008,2,2,1,1,0.5,27/05/2008,148,Yes,NA
N1850,18,4A1,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1851,24,4A1,2008,2,2,1,0,0,27/05/2008,148,Yes,NA
N1852,40,4A1,2008,1,1,1,0,0,27/05/2008,148,Yes,NA
N1853,48,4A2,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1854,49,4A2,2008,2,2,1,1,0.5,27/05/2008,148,Yes,NA
N1855,57,4A2,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1856,58,4A2,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1857,59,4A2,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1858,60,4A2,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1859,67,4A2,2008,2,2,1,1,0.5,27/05/2008,148,Yes,NA
N1860,115,4B1,2008,1,1,1,0,0,27/05/2008,148,Yes,NA
N1861,127,4B1,2008,1,1,1,0,0,27/05/2008,148,Yes,NA
N1862,131,4B1,2008,1,1,1,1,1,27/05/2008,148,Yes,NA
N1863,311,4B2,2008,2,2,1,2,1,27/05/2008,148,Yes,NA
N1864,316,4B2,2008,2,2,1,1,0.5,27/05/2008,148,Yes,NA
N1865,19,4A1,2008,3,2,0.666666667,1,0.5,28/05/2008,149,Yes,NA
N1866,22,4A1,2008,2,2,1,2,1,28/05/2008,149,Yes,NA
N1867,32,4A1,2008,1,1,1,1,1,28/05/2008,149,Yes,NA
N1868,45,4A2,2008,1,1,1,1,1,28/05/2008,149,Yes,NA
N1869,106,4B1,2008,1,1,1,1,1,28/05/2008,149,Yes,NA
N1870,111,4B1,2008,1,1,1,0,0,28/05/2008,149,Yes,NA
N1871,117,4B1,2008,2,2,1,1,0.5,28/05/2008,149,Yes,NA
N1872,124,4B1,2008,2,2,1,2,1,28/05/2008,149,Yes,NA
N1873,125,4B1,2008,2,2,1,2,1,28/05/2008,149,Yes,NA
N1874,184,6SM,2008,2,2,1,0,0,28/05/2008,149,Yes,NA
N1875,194,6SM,2008,1,1,1,1,1,28/05/2008,149,Yes,NA
N1876,200,6SUT,2008,1,1,1,0,0,28/05/2008,149,Yes,NA
N1877,320,4B2,2008,1,1,1,1,1,28/05/2008,149,Yes,NA
N1878,3,4A1,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1879,12,4A1,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1880,20,4A1,2008,2,2,1,0,0,29/05/2008,150,Yes,NA
N1881,26,4A1,2008,2,2,1,1,0.5,29/05/2008,150,Yes,NA
N1882,29,4A1,2008,2,2,1,0,0,29/05/2008,150,Yes,NA
N1883,38,4A1,2008,2,2,1,2,1,29/05/2008,150,Yes,NA
N1884,41,4A1,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1885,44,4A2,2008,2,2,1,1,0.5,29/05/2008,150,Yes,NA
N1886,47,4A2,2008,2,2,1,2,1,29/05/2008,150,Yes,NA
N1887,51,4A2,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1888,52,4A2,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1889,64,4A2,2008,2,2,1,0,0,29/05/2008,150,Yes,NA
N1890,104,4B1,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1891,105,4B1,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1892,116,4B1,2008,2,2,1,1,0.5,29/05/2008,150,Yes,NA
N1893,181,6SM,2008,2,2,1,1,0.5,29/05/2008,150,Yes,NA
N1894,189,6SM,2008,2,2,1,NA,NA,29/05/2008,150,Yes,NA
N1895,191,6SM,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1896,199,6SUT,2008,2,2,1,0,0,29/05/2008,150,Yes,NA
N1897,201,6SUT,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1898,210,6SUT,2008,2,2,1,NA,NA,29/05/2008,150,Yes,NA
N1899,214,6SUT,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1900,219,6SUT,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1901,233,6N,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1902,234,6N,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1903,236,6N,2008,2,2,1,2,1,29/05/2008,150,Yes,NA
N1904,238,6N,2008,2,2,1,2,1,29/05/2008,150,Yes,NA
N1905,240,6N,2008,1,1,1,NA,NA,29/05/2008,150,Yes,NA
N1906,306,4B2,2008,1,1,1,1,1,29/05/2008,150,Yes,NA
N1907,308,4B2,2008,1,0,0,NA,NA,29/05/2008,150,Yes,NA
N1908,310,4B2,2008,2,2,1,2,1,29/05/2008,150,Yes,NA
N1909,312,4B2,2008,2,2,1,1,0.5,29/05/2008,150,Yes,NA
N1910,R01,4A1,2008,2,2,1,1,0.5,29/05/2008,150,No,NA
N1911,R06,4A2,2008,1,1,1,1,1,29/05/2008,150,No,NA
N1912,R112,G1E,2008,1,1,1,NA,NA,29/05/2008,150,No,NA
N1913,R12,6SUT,2008,2,2,1,NA,NA,29/05/2008,150,No,NA
N1914,R19,4A1,2008,1,1,1,1,1,29/05/2008,150,No,NA
N1915,R20,6SUT,2008,1,1,1,1,1,29/05/2008,150,No,NA
N1916,R30,G1E,2008,1,1,1,1,1,29/05/2008,150,No,NA
N1917,23,4A1,2008,2,2,1,2,1,30/05/2008,151,Yes,NA
N1918,27,4A1,2008,2,2,1,2,1,30/05/2008,151,Yes,NA
N1919,46,4A2,2008,2,2,1,1,0.5,30/05/2008,151,Yes,NA
N1920,63,4A2,2008,2,1,0.5,1,1,30/05/2008,151,Yes,NA
N1921,107,4B1,2008,1,1,1,0,0,30/05/2008,151,Yes,NA
N1922,112,4B1,2008,2,2,1,1,0.5,30/05/2008,151,Yes,NA
N1923,122,4B1,2008,1,1,1,1,1,30/05/2008,151,Yes,NA
N1924,134,4B1,2008,2,2,1,2,1,30/05/2008,151,Yes,NA
N1925,147,4B1,2008,3,2,0.666666667,1,0.5,30/05/2008,151,Yes,NA
N1926,187,6SM,2008,2,2,1,2,1,30/05/2008,151,Yes,NA
N1927,197,6SUT,2008,1,0,0,NA,NA,30/05/2008,151,Yes,NA
N1928,202,6SUT,2008,1,1,1,0,0,30/05/2008,151,Yes,NA
N1929,243,6N,2008,1,1,1,NA,NA,30/05/2008,151,Yes,NA
N1930,247,6SM,2008,2,2,1,NA,NA,30/05/2008,151,Yes,NA
N1931,307,4B2,2008,1,1,1,1,1,30/05/2008,151,Yes,NA
N1932,315,4B2,2008,2,2,1,1,0.5,30/05/2008,151,Yes,NA
N1933,654,G1E,2008,2,2,1,1,0.5,30/05/2008,151,Yes,NA
N1934,R16,4A1,2008,2,0,0,NA,NA,30/05/2008,151,No,NA
N1935,R29,6N,2008,2,2,1,1,0.5,30/05/2008,151,No,NA
N1936,9,4A1,2008,1,0,0,NA,NA,31/05/2008,152,Yes,NA
N1937,17,4A1,2008,1,1,1,1,1,31/05/2008,152,Yes,NA
N1938,36,4A1,2008,1,1,1,1,1,31/05/2008,152,Yes,NA
N1939,37,4A1,2008,2,2,1,1,0.5,31/05/2008,152,Yes,NA
N1940,53,4A2,2008,2,2,1,2,1,31/05/2008,152,Yes,NA
N1941,54,4A2,2008,1,1,1,1,1,31/05/2008,152,Yes,NA
N1942,110,4B1,2008,1,1,1,1,1,31/05/2008,152,Yes,NA
N1943,136,4B1,2008,2,1,0.5,NA,NA,31/05/2008,152,Yes,NA
N1944,190,6SM,2008,2,2,1,1,0.5,31/05/2008,152,Yes,NA
N1945,195,6SM,2008,1,1,1,1,1,31/05/2008,152,Yes,NA
N1946,206,6SUT,2008,2,2,1,NA,NA,31/05/2008,152,Yes,NA
N1947,224,6N,2008,2,2,1,1,0.5,31/05/2008,152,Yes,NA
N1948,235,6N,2008,2,2,1,0,0,31/05/2008,152,Yes,NA
N1949,239,6N,2008,2,2,1,NA,NA,31/05/2008,152,Yes,NA
N1950,302,4B2,2008,2,2,1,0,0,31/05/2008,152,Yes,NA
N1951,303,4B2,2008,2,1,0.5,1,1,31/05/2008,152,Yes,NA
N1952,R32,4B1,2008,1,1,1,1,1,31/05/2008,152,No,NA
N1953,R33,6SM,2008,2,2,1,NA,NA,31/05/2008,152,No,NA
N1954,R42,4A1,2008,1,1,1,NA,NA,31/05/2008,152,No,NA
N1955,R45,4A2,2008,1,1,1,1,1,31/05/2008,152,No,NA
N1956,13,4A1,2008,2,2,1,2,1,01/06/2008,153,Yes,NA
N1957,68,4A2,2008,2,2,1,1,0.5,01/06/2008,153,Yes,NA
N1958,175,6SM,2008,1,1,1,0,0,01/06/2008,153,Yes,NA
N1959,177,6SM,2008,2,2,1,1,0.5,01/06/2008,153,Yes,NA
N1960,196,6SUT,2008,1,1,1,1,1,01/06/2008,153,Yes,NA
N1961,237,6N,2008,1,1,1,0,0,01/06/2008,153,Yes,NA
N1962,245,6N,2008,1,1,1,NA,NA,01/06/2008,153,Yes,NA
N1963,R57,6SM,2008,2,2,1,NA,NA,01/06/2008,153,No,NA
N1964,R58,4A2,2008,1,1,1,1,1,01/06/2008,153,No,NA
N1965,4,4A1,2008,2,2,1,1,0.5,02/06/2008,154,Yes,NA
N1966,35,4A1,2008,1,1,1,1,1,02/06/2008,154,Yes,NA
N1967,126,4B1,2008,1,1,1,1,1,02/06/2008,154,Yes,NA
N1968,133,4B1,2008,2,2,1,1,0.5,02/06/2008,154,Yes,NA
N1969,176,6SM,2008,1,1,1,1,1,02/06/2008,154,Yes,NA
N1970,209,6SUT,2008,1,1,1,0,0,02/06/2008,154,Yes,NA
N1971,223,6N,2008,1,1,1,1,1,02/06/2008,154,Yes,NA
N1972,225,6N,2008,1,1,1,1,1,02/06/2008,154,Yes,NA
N1973,319,4B2,2008,1,1,1,1,1,02/06/2008,154,Yes,NA
N1974,R63,6SM,2008,2,2,1,NA,NA,02/06/2008,154,No,NA
N1975,R68,4A2,2008,1,1,1,0,0,02/06/2008,154,No,NA
N1976,R80,4B2,2008,1,1,1,0,0,02/06/2008,154,No,NA
N1977,108,4B1,2008,1,0,0,NA,NA,03/06/2008,155,Yes,NA
N1978,109,4B1,2008,1,0,0,NA,NA,03/06/2008,155,Yes,NA
N1979,241,6N,2008,1,1,1,1,1,03/06/2008,155,Yes,NA
N1980,242,6N,2008,1,0,0,NA,NA,03/06/2008,155,Yes,NA
N1981,R120,6N,2008,2,2,1,1,0.5,03/06/2008,155,No,NA
N1982,R39,6SUT,2008,1,1,1,1,1,03/06/2008,155,No,NA
N1983,R60,4A1,2008,2,2,1,NA,NA,03/06/2008,155,No,NA
N1984,R77,4B2,2008,1,1,1,1,1,03/06/2008,155,No,NA
N1985,R78,4B2,2008,1,1,1,1,1,03/06/2008,155,No,NA
N1986,R84,4B1,2008,1,0,0,NA,NA,03/06/2008,155,No,NA
N1987,34,4A1,2008,1,1,1,1,1,04/06/2008,156,Yes,NA
N1988,65,4A2,2008,1,1,1,1,1,04/06/2008,156,Yes,NA
N1989,R109,4B1,2008,1,1,1,NA,NA,04/06/2008,156,No,NA
N1990,R140,4A1,2008,1,0,0,NA,NA,04/06/2008,156,No,NA
N1991,10,4A1,2008,2,2,1,2,1,05/06/2008,157,Yes,NA
N1992,30,4A1,2008,2,2,1,1,0.5,05/06/2008,157,Yes,NA
N1993,56,4A2,2008,2,2,1,2,1,05/06/2008,157,Yes,NA
N1994,128,4B1,2008,1,1,1,1,1,05/06/2008,157,Yes,NA
N1995,192,6SM,2008,1,1,1,0,0,05/06/2008,157,Yes,NA
N1996,650,G1E,2008,1,0,0,NA,NA,05/06/2008,157,Yes,NA
N1997,R104,4A2,2008,1,1,1,NA,NA,05/06/2008,157,No,NA
N1998,652,G1E,2008,1,1,1,1,1,06/06/2008,158,Yes,NA
N1999,R90,6SUT,2008,1,1,1,1,1,06/06/2008,158,No,NA
N2000,14,4A1,2008,1,1,1,1,1,07/06/2008,159,Yes,NA
N2001,42,4A1,2008,2,2,1,2,1,07/06/2008,159,Yes,NA
N2002,114,4B1,2008,1,1,1,0,0,07/06/2008,159,Yes,NA
N2003,55,4A2,2008,1,1,1,0,0,08/06/2008,160,Yes,NA
N2004,R131,4A2,2008,2,2,1,1,0.5,08/06/2008,160,No,NA
N2005,R132,4A1,2008,1,1,1,NA,NA,08/06/2008,160,No,NA
N2006,R135,4B1,2008,2,2,1,NA,NA,08/06/2008,160,No,NA
N2007,193,6SM,2008,1,1,1,NA,NA,09/06/2008,161,Yes,NA
N2008,R146,6SUT,2008,1,1,1,1,1,09/06/2008,161,No,NA
N2009,R147,4B1,2008,1,1,1,0,0,09/06/2008,161,No,NA
N2010,113,4B1,2008,1,0,0,NA,NA,10/06/2008,162,Yes,NA
N2011,5,4A1,2008,1,1,1,1,1,11/06/2008,163,Yes,NA
N2012,121,4B1,2008,1,1,1,1,1,15/06/2008,167,Yes,NA
N2013,R107,6SM,2008,1,1,1,1,1,15/06/2008,167,No,NA
N2014,r03-rb8,4BS,2003,2,2,1,2,1,20/05/2003,140,Yes,NA
N2015,r03-co17,G2,2003,1,1,1,0,0,22/05/2003,142,No,NA
N2016,r03-rb139,4AS,2003,2,2,1,2,1,23/05/2003,143,Yes,NA
N2017,r03-rb154,4AS,2003,3,2,0.666666667,2,1,23/05/2003,143,Yes,NA
N2018,r03-rb252,4AS,2003,1,1,1,1,1,23/05/2003,143,Yes,NA
N2019,r03-rb28,4AS,2003,2,2,1,2,1,23/05/2003,143,Yes,NA
N2020,r03-rb57,4AS,2003,2,2,1,2,1,23/05/2003,143,Yes,NA
N2021,r03-rb67,4BS,2003,2,2,1,2,1,23/05/2003,143,Yes,NA
N2022,r03-rb259,4AS,2003,2,2,1,2,1,24/05/2003,144,Yes,NA
N2023,r03-rb153,4BS,2003,2,2,1,2,1,24/05/2003,144,Yes,NA
N2024,r03-rb66,4BS,2003,2,2,1,2,1,24/05/2003,144,Yes,NA
N2025,r03-rb106,4AS,2003,2,2,1,2,1,25/05/2003,145,Yes,NA
N2026,r03-rb268,4AS,2003,2,2,1,2,1,25/05/2003,145,Yes,NA
N2027,r03-rb269,4AS,2003,2,1,0.5,1,1,25/05/2003,145,Yes,NA
N2028,r03-rb1,4BS,2003,1,1,1,1,1,25/05/2003,145,Yes,NA
N2029,r03-rb341,4AS,2003,2,2,1,2,1,26/05/2003,146,Yes,NA
N2030,r03-rb85,4BS,2003,2,2,1,2,1,26/05/2003,146,Yes,NA
N2031,r03-rb341,6N,2003,2,2,1,2,1,26/05/2003,146,Yes,NA
N2032,r03-rb384,6S,2003,1,1,1,1,1,26/05/2003,146,Yes,NA
N2033,r03-rb10,4AS,2003,2,2,1,2,1,27/05/2003,147,Yes,NA
N2034,r03-rb23,4AS,2003,2,2,1,2,1,27/05/2003,147,Yes,NA
N2035,r03-rb160,6S,2003,2,2,1,2,1,27/05/2003,147,Yes,NA
N2036,r03-rb374,6S,2003,2,2,1,2,1,27/05/2003,147,Yes,NA
N2037,r03-rb386,6S,2003,2,2,1,2,1,27/05/2003,147,Yes,NA
N2038,r03-rb236,4AS,2003,2,2,1,2,1,28/05/2003,148,Yes,NA
N2039,r03-rb310,4AS,2003,2,2,1,2,1,28/05/2003,148,Yes,NA
N2040,r03-rb105,4BS,2003,2,2,1,2,1,28/05/2003,148,Yes,NA
N2041,r03-rb112,4BS,2003,2,2,1,2,1,28/05/2003,148,Yes,NA
N2042,r03-rb264,6S,2003,2,1,0.5,1,1,28/05/2003,148,Yes,NA
N2043,r03-rb287,6S,2003,2,2,1,2,1,28/05/2003,148,Yes,NA
N2044,r03-rb33,4AS,2003,2,2,1,2,1,29/05/2003,149,Yes,NA
N2045,r03-rb371,6S,2003,2,2,1,2,1,29/05/2003,149,Yes,NA
N2046,r03-rb261,4AS,2003,2,2,1,2,1,30/05/2003,150,Yes,NA
N2047,r03-rb275,6S,2003,2,2,1,1,0.5,30/05/2003,150,Yes,NA
N2048,r03-rb232,4AS,2003,2,2,1,1,0.5,31/05/2003,151,Yes,NA
N2049,r03-rb272,4BS,2003,1,1,1,1,1,31/05/2003,151,Yes,NA
N2050,r03-rb110,6S,2003,2,2,1,2,1,31/05/2003,151,Yes,NA
N2051,r03-rb227,4AS,2003,2,2,1,2,1,01/06/2003,152,Yes,NA
N2052,r03-rb44,4AS,2003,2,2,1,2,1,01/06/2003,152,Yes,NA
N2053,r03-ro11,4AS,2003,2,2,1,2,1,01/06/2003,152,No,NA
N2054,r03-rb103,4BS,2003,2,2,1,2,1,01/06/2003,152,Yes,NA
N2055,r03-rb311,4BS,2003,2,2,1,2,1,01/06/2003,152,Yes,NA
